dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,criterion,n_estimators
PC,PR,rfc,std,1,1911,27,123,8,0.9830836152730787,0.9860681114551083,0.9958311620635748,0.9909255898366606,0.9079155810317875,0.8687021024996016,0.6097283076941038,9.44880223274231,0.2842137813568115,gini,2000
PC,PR,rfc,std,1,1913,29,121,6,0.9830836152730787,0.9850669412976313,0.9968733715476811,0.9909349909349909,0.9017700191071738,0.8680888238904748,0.6097283076941039,0.4308497905731201,0.013962268829345703,entropy,100
PC,PR,rfc,std,1,1912,28,122,7,0.9830836152730787,0.9855670103092784,0.9963522668056279,0.9909302928219746,0.9048428000694807,0.8683680028103942,0.6097283076941039,2.1881911754608154,0.06280326843261719,entropy,500
PC,PR,rfc,std,1,1913,31,119,6,0.9821169647172547,0.9840534979423868,0.9968733715476811,0.9904219518508931,0.8951033524405071,0.8600440396871551,0.644569925276624,4.316452503204346,0.12366962432861328,entropy,1000
PC,PR,rfc,std,1,1913,28,122,6,0.9835669405509908,0.9855744461617723,0.9968733715476811,0.9911917098445596,0.9051033524405071,0.8720897804402725,0.5923074989028437,6.496626853942871,0.18949246406555176,entropy,1500
PC,PR,rfc,std,1,1913,29,121,6,0.9830836152730787,0.9850669412976313,0.9968733715476811,0.9909349909349909,0.9017700191071738,0.8680888238904748,0.6097283076941039,8.64592695236206,0.2513284683227539,entropy,2000
PC,PR,rfc,std,1,1911,28,122,8,0.9826002899951668,0.9855595667870036,0.9958311620635748,0.9906687402799378,0.9045822476984541,0.8646878461991528,0.6271491164853639,0.4398224353790283,0.012964010238647461,log_loss,100
PC,PR,rfc,std,1,1912,27,123,7,0.9835669405509908,0.9860752965446106,0.9963522668056279,0.991187143597719,0.908176133402814,0.872368829007635,0.5923074989028437,2.1821749210357666,0.06380081176757812,log_loss,500
PC,PR,rfc,std,1,1913,29,121,6,0.9830836152730787,0.9850669412976313,0.9968733715476811,0.9909349909349909,0.9017700191071738,0.8680888238904748,0.6097283076941039,4.323461294174194,0.12466716766357422,log_loss,1000
PC,PR,rfc,std,1,1912,29,121,7,0.9826002899951668,0.985059247810407,0.9963522668056279,0.9906735751295337,0.9015094667361473,0.864353011598541,0.627149116485364,6.545564651489258,0.18949246406555176,log_loss,1500
PC,PR,rfc,std,1,1913,27,123,6,0.9840502658289029,0.9860824742268042,0.9968733715476811,0.9914485618035761,0.9084366857738405,0.8760767118473048,0.5748866901115836,8.666871070861816,0.25232720375061035,log_loss,2000
PC,PR,rfc,std,2,1909,22,128,10,0.9845335911068149,0.9886069394096323,0.9947889525794684,0.9916883116883117,0.9240611429564008,0.8814768520278953,0.5574658813203235,0.47774577140808105,0.014959096908569336,gini,100
PC,PR,rfc,std,2,1908,25,125,11,0.9826002899951668,0.9870667356440765,0.9942678478374153,0.9906542056074766,0.9138005905853742,0.8660018853809764,0.6271491164853639,2.3677191734313965,0.071807861328125,gini,500
PC,PR,rfc,std,2,1908,22,128,11,0.9840502658289029,0.9886010362694301,0.9942678478374153,0.9914263445050663,0.9238005905853741,0.877988071434826,0.5748866901115836,4.8021464347839355,0.14162135124206543,gini,1000
PC,PR,rfc,std,2,1908,22,128,11,0.9840502658289029,0.9886010362694301,0.9942678478374153,0.9914263445050663,0.9238005905853741,0.877988071434826,0.5748866901115836,7.092068433761597,0.21242952346801758,gini,1500
PC,PR,rfc,std,2,1908,22,128,11,0.9840502658289029,0.9886010362694301,0.9942678478374153,0.9914263445050663,0.9238005905853741,0.877988071434826,0.5748866901115836,9.471747159957886,0.2822451591491699,gini,2000
PC,PR,rfc,std,2,1910,23,127,9,0.9845335911068149,0.9881013967925505,0.9953100573215217,0.9916926272066459,0.9209883619940942,0.8810444535484924,0.5574658813203235,0.42786431312561035,0.012936592102050781,entropy,100
PC,PR,rfc,std,2,1909,24,126,10,0.9835669405509908,0.9875840662183135,0.9947889525794684,0.9911734164070612,0.9173944762897343,0.8735231694647344,0.5923074989028437,2.1462998390197754,0.06280350685119629,entropy,500
PC,PR,rfc,std,2,1909,24,126,10,0.9835669405509908,0.9875840662183135,0.9947889525794684,0.9911734164070612,0.9173944762897343,0.8735231694647344,0.5923074989028437,4.273630380630493,0.12466645240783691,entropy,1000
PC,PR,rfc,std,2,1909,24,126,10,0.9835669405509908,0.9875840662183135,0.9947889525794684,0.9911734164070612,0.9173944762897343,0.8735231694647344,0.5923074989028437,6.44874906539917,0.1885237693786621,entropy,1500
PC,PR,rfc,std,2,1909,25,125,10,0.9830836152730787,0.9870734229576008,0.9947889525794684,0.9909161692187906,0.9140611429564008,0.8695257948067588,0.6097283076941039,8.679868936538696,0.24534320831298828,entropy,2000
PC,PR,rfc,std,2,1909,30,120,10,0.9806669888835186,0.9845281072717896,0.9947889525794684,0.9896319336443753,0.8973944762897342,0.8493258805821885,0.6968323516504044,0.43482232093811035,0.012992620468139648,log_loss,100
PC,PR,rfc,std,2,1909,25,125,10,0.9830836152730787,0.9870734229576008,0.9947889525794684,0.9909161692187906,0.9140611429564008,0.8695257948067588,0.6097283076941039,2.144277334213257,0.06285929679870605,log_loss,500
PC,PR,rfc,std,2,1909,26,124,10,0.9826002899951668,0.98656330749354,0.9947889525794684,0.9906590555267255,0.9107278096230675,0.8655144796766399,0.6271491164853639,4.255615234375,0.1246647834777832,log_loss,1000
PC,PR,rfc,std,2,1909,25,125,10,0.9830836152730787,0.9870734229576008,0.9947889525794684,0.9909161692187906,0.9140611429564008,0.8695257948067588,0.6097283076941039,6.383991241455078,0.18547725677490234,log_loss,1500
PC,PR,rfc,std,2,1909,27,123,10,0.9821169647172547,0.9860537190082644,0.9947889525794684,0.990402075226978,0.9073944762897342,0.8614890304793319,0.644569925276624,8.542171239852905,0.2473442554473877,log_loss,2000
PC,PR,rfc,std,3,1909,30,120,10,0.9806669888835186,0.9845281072717896,0.9947889525794684,0.9896319336443753,0.8973944762897342,0.8493258805821885,0.6968323516504042,0.49567532539367676,0.014931678771972656,gini,100
PC,PR,rfc,std,3,1910,33,117,9,0.9797003383276945,0.9830159547092125,0.9953100573215217,0.9891248058001035,0.8876550286607608,0.8406918974183644,0.7316739692329245,2.4345335960388184,0.07380270957946777,gini,500
PC,PR,rfc,std,3,1910,34,116,9,0.9792170130497825,0.9825102880658436,0.9953100573215217,0.9888687548537406,0.8843216953274274,0.8365749906882579,0.7490947780241846,4.837123394012451,0.1466071605682373,gini,1000
PC,PR,rfc,std,3,1910,34,116,9,0.9792170130497825,0.9825102880658436,0.9953100573215217,0.9888687548537406,0.8843216953274274,0.8365749906882579,0.7490947780241846,7.212723016738892,0.21744632720947266,gini,1500
PC,PR,rfc,std,3,1910,34,116,9,0.9792170130497825,0.9825102880658436,0.9953100573215217,0.9888687548537406,0.8843216953274274,0.8365749906882579,0.7490947780241846,9.688176155090332,0.2872047424316406,gini,2000
PC,PR,rfc,std,3,1910,35,115,9,0.9787336877718704,0.9820051413881749,0.9953100573215217,0.9886128364389234,0.8809883619940941,0.8324423693863556,0.7665155868154446,0.44977688789367676,0.013961076736450195,entropy,100
PC,PR,rfc,std,3,1910,36,114,9,0.9782503624939585,0.9815005138746146,0.9953100573215217,0.9883570504527813,0.8776550286607608,0.8282938004329302,0.7839363956067048,2.2350316047668457,0.06482672691345215,entropy,500
PC,PR,rfc,std,3,1910,36,114,9,0.9782503624939585,0.9815005138746146,0.9953100573215217,0.9883570504527813,0.8776550286607608,0.8282938004329302,0.7839363956067048,4.435192346572876,0.12668895721435547,entropy,1000
PC,PR,rfc,std,3,1910,36,114,9,0.9782503624939585,0.9815005138746146,0.9953100573215217,0.9883570504527813,0.8776550286607608,0.8282938004329302,0.7839363956067048,6.680175065994263,0.22340106964111328,entropy,1500
PC,PR,rfc,std,3,1910,37,113,9,0.9777670372160464,0.9809964047252183,0.9953100573215217,0.9881013967925505,0.8743216953274274,0.8241290454412021,0.8013572043979649,8.905236959457397,0.25534653663635254,entropy,2000
PC,PR,rfc,std,3,1910,33,117,9,0.9797003383276945,0.9830159547092125,0.9953100573215217,0.9891248058001035,0.8876550286607608,0.8406918974183644,0.7316739692329245,0.4558143615722656,0.013959646224975586,log_loss,100
PC,PR,rfc,std,3,1910,36,114,9,0.9782503624939585,0.9815005138746146,0.9953100573215217,0.9883570504527813,0.8776550286607608,0.8282938004329302,0.7839363956067048,2.2230746746063232,0.06582331657409668,log_loss,500
PC,PR,rfc,std,3,1910,35,115,9,0.9787336877718704,0.9820051413881749,0.9953100573215217,0.9886128364389234,0.8809883619940941,0.8324423693863556,0.7665155868154446,4.4351966381073,0.12763071060180664,log_loss,1000
PC,PR,rfc,std,3,1910,36,114,9,0.9782503624939585,0.9815005138746146,0.9953100573215217,0.9883570504527813,0.8776550286607608,0.8282938004329302,0.7839363956067048,6.6542439460754395,0.19148850440979004,log_loss,1500
PC,PR,rfc,std,3,1910,37,113,9,0.9777670372160464,0.9809964047252183,0.9953100573215217,0.9881013967925505,0.8743216953274274,0.8241290454412021,0.8013572043979649,8.885254859924316,0.25531816482543945,log_loss,2000
PC,PR,rfc,std,4,1910,30,120,9,0.9811503141614306,0.9845360824742269,0.9953100573215217,0.9898937548587717,0.897655028660761,0.8529505847365727,0.6794115428591443,0.48673224449157715,0.014988422393798828,gini,100
PC,PR,rfc,std,4,1912,29,121,7,0.9826002899951668,0.985059247810407,0.9963522668056279,0.9906735751295337,0.9015094667361473,0.864353011598541,0.6271491164853638,2.358725070953369,0.06881570816040039,gini,500
PC,PR,rfc,std,4,1912,28,122,7,0.9830836152730787,0.9855670103092784,0.9963522668056279,0.9909302928219746,0.9048428000694807,0.8683680028103942,0.6097283076941038,4.6845269203186035,0.13563799858093262,gini,1000
PC,PR,rfc,std,4,1912,29,121,7,0.9826002899951668,0.985059247810407,0.9963522668056279,0.9906735751295337,0.9015094667361473,0.864353011598541,0.6271491164853639,7.0691022872924805,0.204481840133667,gini,1500
PC,PR,rfc,std,4,1912,28,122,7,0.9830836152730787,0.9855670103092784,0.9963522668056279,0.9909302928219746,0.9048428000694807,0.8683680028103942,0.6097283076941038,9.391971111297607,0.27526378631591797,gini,2000
PC,PR,rfc,std,4,1912,31,119,7,0.9816336394393427,0.9840452907874421,0.9963522668056279,0.9901605385810461,0.8948428000694806,0.856279728704036,0.6619907340678841,0.44780540466308594,0.012937545776367188,entropy,100
PC,PR,rfc,std,4,1912,33,117,7,0.9806669888835186,0.9830334190231362,0.9963522668056279,0.989648033126294,0.888176133402814,0.8481473253875444,0.6968323516504041,2.155247211456299,0.06083488464355469,entropy,500
PC,PR,rfc,std,4,1912,31,119,7,0.9816336394393427,0.9840452907874421,0.9963522668056279,0.9901605385810461,0.8948428000694806,0.856279728704036,0.6619907340678841,4.311525344848633,0.12366461753845215,entropy,1000
PC,PR,rfc,std,4,1912,31,119,7,0.9816336394393427,0.9840452907874421,0.9963522668056279,0.9901605385810461,0.8948428000694806,0.856279728704036,0.6619907340678841,6.476712942123413,0.17951631546020508,entropy,1500
PC,PR,rfc,std,4,1912,32,118,7,0.9811503141614306,0.9835390946502057,0.9963522668056279,0.9899042195185089,0.8915094667361472,0.8522210233541894,0.6794115428591442,8.636974573135376,0.24334955215454102,entropy,2000
PC,PR,rfc,std,4,1912,31,119,7,0.9816336394393427,0.9840452907874421,0.9963522668056279,0.9901605385810461,0.8948428000694806,0.856279728704036,0.661990734067884,0.4358668327331543,0.012964010238647461,log_loss,100
PC,PR,rfc,std,4,1912,32,118,7,0.9811503141614306,0.9835390946502057,0.9963522668056279,0.9899042195185089,0.8915094667361472,0.8522210233541894,0.6794115428591442,2.1672496795654297,0.05984067916870117,log_loss,500
PC,PR,rfc,std,4,1912,30,120,7,0.9821169647172547,0.984552008238929,0.9963522668056279,0.9904169904169904,0.898176133402814,0.860323655097573,0.6445699252766239,4.330413579940796,0.12067437171936035,log_loss,1000
PC,PR,rfc,std,4,1912,33,117,7,0.9806669888835186,0.9830334190231362,0.9963522668056279,0.989648033126294,0.888176133402814,0.8481473253875444,0.6968323516504041,6.474715948104858,0.18251276016235352,log_loss,1500
PC,PR,rfc,std,4,1912,32,118,7,0.9811503141614306,0.9835390946502057,0.9963522668056279,0.9899042195185089,0.8915094667361472,0.8522210233541894,0.6794115428591442,8.658894777297974,0.24135327339172363,log_loss,2000
PC,PR,rfc,minmax,1,1910,29,121,9,0.9816336394393427,0.9850438370293966,0.9953100573215217,0.9901503369621566,0.9009883619940942,0.8570068633906707,0.6619907340678841,0.4667816162109375,0.01598501205444336,gini,100
PC,PR,rfc,minmax,1,1911,30,120,8,0.9816336394393427,0.9845440494590417,0.9958311620635748,0.9901554404145078,0.8979155810317875,0.8566162427568096,0.6619907340678841,2.3836748600006104,0.07080793380737305,gini,500
PC,PR,rfc,minmax,1,1911,30,120,8,0.9816336394393427,0.9845440494590417,0.9958311620635748,0.9901554404145078,0.8979155810317875,0.8566162427568096,0.6619907340678841,4.779250621795654,0.1436159610748291,gini,1000
PC,PR,rfc,minmax,1,1911,30,120,8,0.9816336394393427,0.9845440494590417,0.9958311620635748,0.9901554404145078,0.8979155810317875,0.8566162427568096,0.6619907340678841,7.135962009429932,0.2124621868133545,gini,1500
PC,PR,rfc,minmax,1,1911,30,120,8,0.9816336394393427,0.9845440494590417,0.9958311620635748,0.9901554404145078,0.8979155810317875,0.8566162427568096,0.6619907340678841,9.534522294998169,0.28227853775024414,gini,2000
PC,PR,rfc,minmax,1,1913,28,122,6,0.9835669405509908,0.9855744461617723,0.9968733715476811,0.9911917098445596,0.9051033524405071,0.8720897804402725,0.5923074989028437,0.43786168098449707,0.013961553573608398,entropy,100
PC,PR,rfc,minmax,1,1912,28,122,7,0.9830836152730787,0.9855670103092784,0.9963522668056279,0.9909302928219746,0.9048428000694807,0.8683680028103942,0.6097283076941039,2.1991589069366455,0.06380128860473633,entropy,500
PC,PR,rfc,minmax,1,1913,31,119,6,0.9821169647172547,0.9840534979423868,0.9968733715476811,0.9904219518508931,0.8951033524405071,0.8600440396871551,0.644569925276624,4.337457656860352,0.12466740608215332,entropy,1000
PC,PR,rfc,minmax,1,1912,28,122,7,0.9830836152730787,0.9855670103092784,0.9963522668056279,0.9909302928219746,0.9048428000694807,0.8683680028103942,0.6097283076941039,6.598398208618164,0.1874988079071045,entropy,1500
PC,PR,rfc,minmax,1,1912,29,121,7,0.9826002899951668,0.985059247810407,0.9963522668056279,0.9906735751295337,0.9015094667361473,0.864353011598541,0.627149116485364,8.695821046829224,0.25232577323913574,entropy,2000
PC,PR,rfc,minmax,1,1912,25,125,7,0.9845335911068149,0.9870934434692824,0.9963522668056279,0.991701244813278,0.9148428000694806,0.8803287665655357,0.5574658813203235,0.44282031059265137,0.012936115264892578,log_loss,100
PC,PR,rfc,minmax,1,1912,25,125,7,0.9845335911068149,0.9870934434692824,0.9963522668056279,0.991701244813278,0.9148428000694806,0.8803287665655357,0.5574658813203235,2.1702399253845215,0.06385660171508789,log_loss,500
PC,PR,rfc,minmax,1,1913,29,121,6,0.9830836152730787,0.9850669412976313,0.9968733715476811,0.9909349909349909,0.9017700191071738,0.8680888238904748,0.6097283076941039,4.34340500831604,0.12665867805480957,log_loss,1000
PC,PR,rfc,minmax,1,1912,29,121,7,0.9826002899951668,0.985059247810407,0.9963522668056279,0.9906735751295337,0.9015094667361473,0.864353011598541,0.627149116485364,6.494695663452148,0.18650174140930176,log_loss,1500
PC,PR,rfc,minmax,1,1912,30,120,7,0.9821169647172547,0.984552008238929,0.9963522668056279,0.9904169904169904,0.898176133402814,0.860323655097573,0.644569925276624,8.683827877044678,0.24936175346374512,log_loss,2000
PC,PR,rfc,minmax,2,1909,25,125,10,0.9830836152730787,0.9870734229576008,0.9947889525794684,0.9909161692187906,0.9140611429564008,0.8695257948067588,0.6097283076941039,0.48370909690856934,0.014929533004760742,gini,100
PC,PR,rfc,minmax,2,1908,21,129,11,0.9845335911068149,0.9891135303265941,0.9942678478374153,0.9916839916839917,0.9271339239187076,0.8819562583437697,0.5574658813203235,2.3577358722686768,0.07083797454833984,gini,500
PC,PR,rfc,minmax,2,1909,22,128,10,0.9845335911068149,0.9886069394096323,0.9947889525794684,0.9916883116883117,0.9240611429564008,0.8814768520278953,0.5574658813203235,4.706470489501953,0.14065194129943848,gini,1000
PC,PR,rfc,minmax,2,1908,21,129,11,0.9845335911068149,0.9891135303265941,0.9942678478374153,0.9916839916839917,0.9271339239187076,0.8819562583437697,0.5574658813203235,7.0950682163238525,0.2124013900756836,gini,1500
PC,PR,rfc,minmax,2,1909,22,128,10,0.9845335911068149,0.9886069394096323,0.9947889525794684,0.9916883116883117,0.9240611429564008,0.8814768520278953,0.5574658813203235,9.473723649978638,0.2832143306732178,gini,2000
PC,PR,rfc,minmax,2,1909,23,127,10,0.9840502658289029,0.9880952380952381,0.9947889525794684,0.9914307971955336,0.9207278096230676,0.8775067932799366,0.5748866901115837,0.4338703155517578,0.01296544075012207,entropy,100
PC,PR,rfc,minmax,2,1909,24,126,10,0.9835669405509908,0.9875840662183135,0.9947889525794684,0.9911734164070612,0.9173944762897343,0.8735231694647344,0.5923074989028437,2.145310163497925,0.06283116340637207,entropy,500
PC,PR,rfc,minmax,2,1909,25,125,10,0.9830836152730787,0.9870734229576008,0.9947889525794684,0.9909161692187906,0.9140611429564008,0.8695257948067588,0.6097283076941039,4.3045454025268555,0.12463879585266113,entropy,1000
PC,PR,rfc,minmax,2,1909,25,125,10,0.9830836152730787,0.9870734229576008,0.9947889525794684,0.9909161692187906,0.9140611429564008,0.8695257948067588,0.6097283076941039,6.431868553161621,0.1874988079071045,entropy,1500
PC,PR,rfc,minmax,2,1909,27,123,10,0.9821169647172547,0.9860537190082644,0.9947889525794684,0.990402075226978,0.9073944762897342,0.8614890304793319,0.644569925276624,8.5621817111969,0.24933409690856934,entropy,2000
PC,PR,rfc,minmax,2,1909,24,126,10,0.9835669405509908,0.9875840662183135,0.9947889525794684,0.9911734164070612,0.9173944762897343,0.8735231694647344,0.5923074989028437,0.4358675479888916,0.012964963912963867,log_loss,100
PC,PR,rfc,minmax,2,1910,24,126,9,0.9840502658289029,0.9875904860392968,0.9953100573215217,0.9914352452634311,0.9176550286607608,0.8770729321720664,0.5748866901115836,2.159237861633301,0.06283092498779297,log_loss,500
PC,PR,rfc,minmax,2,1909,24,126,10,0.9835669405509908,0.9875840662183135,0.9947889525794684,0.9911734164070612,0.9173944762897343,0.8735231694647344,0.5923074989028437,4.316481113433838,0.12565970420837402,log_loss,1000
PC,PR,rfc,minmax,2,1909,26,124,10,0.9826002899951668,0.98656330749354,0.9947889525794684,0.9906590555267255,0.9107278096230675,0.8655144796766399,0.6271491164853639,6.383963108062744,0.1845076084136963,log_loss,1500
